Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,
Namibia,NAM,Exports of goods and services (current US$),NE.EXP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,1704868258.85978,1268703623.51869,1109316080.30945,1034886275.91778,885207076.526808,830106474.626464,1022556849.01532,1068842681.72888,1154154387.50825,1264259427.30774,1215312990.37607,1318542968.89146,1475212307.15288,1515190898.79732,1617131688.63355,1777941551.10143,1811286279.16172,1771921788.19444,1602298916.48427,1602751272.60823,1597772846.47973,1460496759.28077,1546281764.96817,2139539096.06462,2630324999.61299,2937171229.53784,3627795200.47257,4412593266.52851,4612895499.44318,4646398527.20771,5388068786.53773,5649627466.91273,5650574116.93057,5237831322.30635,4950011720.58566,4474856069.36865,4637161297.99848,5088882895.53741,5624501054.33411,,
New Caledonia,NCL,Exports of goods and services (current US$),NE.EXP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467609336.522358,448725806.670534,400862303.641382,402533466.885755,413150781.434488,564723523.760659,553535409.93918,542832906.122711,378750570.219114,399928527.954538,,,,,,,,,,,,,,,,,,,,,
Niger,NER,Exports of goods and services (current US$),NE.EXP.GNFS.CD,31918254.3018471,39451761.2118726,49364155.6662704,54590784.5352393,54007613.440467,63869431.6392374,87454937.837433,56105891.0760083,51153495.631647,58566567.0105393,70011517.236963,85780070.9262356,105576530.903758,146829456.07055,125912784.42008,201836608.528931,237000509.310506,253675819.776726,399775992.118974,602012196.222669,616701167.552381,524397105.230715,423104763.968311,375494087.638362,334702527.733297,297998010.074277,380827489.511441,464530456.523432,417302521.888667,361801928.037609,367414810.875295,327132330.332934,392904450.383427,251303226.960321,258428745.2898,332540382.779951,368558528.901438,310506255.767392,369279320.78519,320893761.254483,320100542.672558,329206446.86466,345279216.491757,415117034.52321,530113681.105343,565091993.240918,598517738.239833,747917443.89555,958023498.158686,1096776844.22441,1269427007.51297,1339668181.29126,1517797977.81548,1735679297.2229,1729870655.21879,1318932806.60479,1292849024.01012,1349803748.73775,1462410477.79253,,
Nigeria,NGA,Exports of goods and services (current US$),NE.EXP.GNFS.CD,387783144.337113,410318073.638527,405957160.856783,453486910.261795,510977880.442391,639927201.455971,663026739.465211,576368472.630547,516309673.806524,755704885.902282,1054738905.2219,994778761.061947,1346273637.37486,2413613861.38614,6256020278.83397,5094309927.36077,6613959390.86295,8962875536.48068,7142147922.99899,11728083700.4405,18859387228.6079,14128557783.5458,9556562612.72624,5372793302.44897,4666830479.35117,5233610302.18123,2876808721.57447,6767637248.13675,5545310670.56055,11111113802.8063,11333885339.3965,11909681270.2905,11458714120.6757,5568907167.77042,4584122396.71002,10643648146.6742,11760052946.25,15602035798.6197,9907407840.90909,12666750049.0047,25017710170.2798,20914287341.7824,22167396759.1157,28065394964.8049,27623348089.3685,37047965134.0742,69688762821.6339,58532798127.4656,86517259524.5727,54378278592.5211,93240368002.2356,129735238566.348,144917468548.452,92950933805.7303,104803495775.534,52706221173.5276,37301037342.7958,49491550098.6203,61552169212.9455,,
Nicaragua,NIC,Exports of goods and services (current US$),NE.EXP.GNFS.CD,52948278.3333333,56287344.7142857,70120699.3333333,84431029.5238095,98741388.047619,166000000.071429,164499996,173899999.714286,185699995.071429,182400005.214286,207599997.5,217385717.785714,310842863.142857,308499996.142857,442200005.071429,446000014.071429,609699998.571429,718799999.785714,737099988.142857,642073656.368421,530452602.789474,547049999.25,393904343.913044,532216678.083333,510641377.551724,396297671.069767,368687427.596026,453314154.488571,473059699.582449,329660032.297147,251842580.645161,324886597.938144,309280000,358807189.542484,507617767.857143,666412217.795485,725843473.621814,852511351.488659,896202984.284783,899778094.834886,1026990189.1253,1013628825.18336,984614526.315789,1102014234.63983,1336449667.29441,1541276323.25961,2114797951.05293,2454454291.67683,2928984766.59491,2820029990.9044,3544323949.72935,4400092756.5186,4999469140.04935,4965861472.00155,5347183432.27178,5113402893.95674,5165927116.45295,5698897537.17859,5506953335.95325,,
Netherlands,NLD,Exports of goods and services (current US$),NE.EXP.GNFS.CD,,,,,,,,,,13972084310.0845,16465200401.7776,19350190664.1604,23722776984.345,32626108150.7173,43954645626.6907,47607896653.8864,53008236872.8121,58357365628.0866,68367970564.2697,85992004284.3019,98396865218.3551,90098907798.2867,87011672691.2602,83768991815.3038,84042709615.3846,86170340299.8938,102009544522.396,121177275892.08,135505378972.015,142167905538.813,173218738230.667,180482201909.477,193735316290.727,186010106905.553,207519415667.756,258811419160.033,258529411764.706,251587982832.618,259915574316.818,267714681440.443,274990786806.707,272951230425.056,283668360624.882,343132054176.072,411877328035.759,449640591966.173,500000000000,582859293731.18,661642009667.497,540265351486.524,590926406201.583,682612655619.523,667010494571.217,700490696675.84,717934102510.784,632559564385.401,623180430253.077,693661019704.102,770414896008.289,,
Norway,NOR,Exports of goods and services (current US$),NE.EXP.GNFS.CD,,,,,,,,,,,4674151955.08827,5070933544.97654,6067059287.81761,8429532762.14923,10819538964.2038,11869559394.6699,12928617245.487,14231238846.6235,16740362054.8233,20856025749.8865,27550615484.289,27207770711.7345,25657576696.6223,25431719752.2066,26225816332.782,27462313311.3107,26430822075.2701,29929499072.3562,33078717201.1662,38304004634.6586,47221272584.9482,47777692082.2471,48588784294.7944,44804978785.1877,47467411017.9098,56528602096.2243,65313808180.0986,65441796024.5426,56898781990.961,62649374294.7995,78315344588.6069,78221915766.7627,78939226934.5425,90697014208.6382,108690214811.298,134063639891.347,154283286295.667,173599638330.177,212250000000,151524418364.264,170473128360.678,205661331278.117,207279587451.654,204907744680.851,194361756149.167,145839991732.975,130785833333.333,144748458593.593,166900830003.074,,
Nepal,NPL,Exports of goods and services (current US$),NE.EXP.GNFS.CD,,,,,,57094106.8381677,51187819.9238745,57881611.7600735,52859926.5774543,55308641.9753086,42469135.8024691,47703703.7037037,57975308.6419753,64260709.3056138,66375047.5465957,140262466.717383,156521448.616865,162959992,169586602.170643,218166658.333333,224583341.666667,293583341.666667,277668266.815086,250371505.200971,274961829.059717,302055495.88055,332467040.80954,349348712.938224,399163908.410791,390158315.200866,381884707.665109,450607063.668039,542824053.452116,674654166.666667,772440816.326531,1099094803.21285,1031715000.90827,1294985095.56374,1108297013.72074,1150110375.27594,1279281887.93977,1355238095.2381,1073251679.17819,993875698.018669,1213488962.70126,1185691368.22533,1216071411.28826,1327426848.73204,1602782686.80316,1596506175.3286,1533460341.31158,1684070415.65604,1899081334.53962,2059909636.43103,2301359095.18554,2488355029.13379,2005967749.51834,2263315205.83735,2594331396.56543,,
Nauru,NRU,Exports of goods and services (current US$),NE.EXP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73350381.5219633,82049656.3045039,67001193.4269714,45337382.4777436,49820133.9350706,,,,
New Zealand,NZL,Exports of goods and services (current US$),NE.EXP.GNFS.CD,,,,,,,,,,,1434702878.26184,1779572994.80669,2339572192.51337,3073605120.3562,2875068946.49752,2971538287.77953,3630163678.87763,4038708403.27837,4937290969.89967,5935089652.4091,6695618606.44663,6818749479.64366,6702112163.14639,6905888538.38065,6892046043.76231,7232225063.93862,8152196873.67976,10547199009.5946,11833172302.7375,11573060306.5633,12175342138.2896,12465113661.9401,12991280306.2527,14314473756.9825,17024848891.8737,18787858660.9989,19884140419.037,18712727731.1984,16652981735.8808,18187243759.4063,18810433407.9831,19087560689.7706,21885258021.5881,26333821912.7886,30697142857.1429,32448778427.0929,33025095648.7906,40159476739.9133,42706825050.9594,34875382597.289,44356174905.2179,51152198481.9997,50852168174.6844,55007020974.9542,56282664601.9414,49360693178.054,49667774664.5551,55850884308.6289,57636062756.9467,,
OECD members,OED,Exports of goods and services (current US$),NE.EXP.GNFS.CD,,,,,,,,,,,297266050643.118,332177046882.607,392853280332.582,524045556175.915,689368760766.341,742298688668.662,819663658213.168,931282242032.707,1115819099078.86,1367544259811.69,1612722403304.88,1614649099359.02,1537724077508.72,1528594155195.85,1623828395502.6,1669155992181,1940740589387.52,2281620383667.64,2627881719740.61,2827901689333.71,3289760897554.15,3432095536685.41,3688148736131.31,3608995478359.04,4021824426474.72,4772598514824.48,4958343302503.43,5114734225268.03,5191872204012.96,5338662252817.94,5743930066875.11,5578435911578.47,5791597438005.24,6651450568495.3,7953555472907.98,8755320842090.02,9823231842275.5,11329623888937.3,12547550130985.7,10161272930759.7,11615443266953.2,13472329251919.6,13388018530402.4,13787015973114.2,14215607520733.9,12877418241717,12808968192651,13909944405751.6,15078669606743.1,,
Oman,OMN,Exports of goods and services (current US$),NE.EXP.GNFS.CD,,,,,,,,36177851.422259,132469402.447804,179025677.945764,188864890.808735,198026948.989413,217821782.178218,327630453.378956,1213376375.21714,1416328604.5165,1595830920.67169,1598147075.85408,1598147075.85408,2279675448.75507,3748117834.3949,4695715112.91257,4422987840.18529,4255935147.65489,4435437174.29068,4985524030.11002,2874345549.73822,3817945383.61508,3355006501.95058,,5518855656.69701,4884265279.58387,5568270481.14434,5378413524.05722,5555266579.97399,6078023407.02211,7609882964.88947,7924577373.21196,5911573472.04161,7648894668.40052,10473342002.6008,10057217165.1495,9890767230.16905,10764629388.8166,12723016905.0715,18114434330.2991,20905071521.4564,23771131339.4018,35617685305.5917,24501950585.1756,38499869700.9103,49534460338.1014,54824447334.2003,59383615084.5254,56954486345.9038,39081924577.3732,31042912873.8622,36963849154.7464,46185695708.7126,,
Other small states,OSS,Exports of goods and services (current US$),NE.EXP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34436629616.4401,43221058281.2819,46460409243.5723,48033925530.2534,45101562559.3478,51244182923.641,61589232106.5731,59428331772.7677,61680321309.4061,74378846093.7748,93418525773.4225,115775058544.583,138012789033.3,168030613293.274,215286819830.364,162932856618.286,210437475460.943,292120701777.653,316261094442.986,321373361010.221,314650935667.18,234076955983.82,210641373076.793,239256804376.885,273275300711.343,,
Pakistan,PAK,Exports of goods and services (current US$),NE.EXP.GNFS.CD,,,,,,,,678985804.283914,740984628.307434,747984271.314574,778983704.325914,757234124.317514,1096084088.16945,855556209.212144,1200200090.90909,1230800111.11111,1430099676.76768,1404399868.68687,1646699989.89899,2107299939.39394,2958199878.78788,3461199646.46465,3055880786.72986,3419646228.34646,3448628354.11101,3246343700.52771,3796228158.71048,4414018071.65744,5227069507.26289,5576986900.95346,6216942612.06937,7725443913.95311,8442727144.32719,8394297012.57376,8449775780.2813,10132260947.2744,10703064802.2602,10040494157.2716,10252214043.9952,9668690514.20587,9940178787.14665,10600274819.6496,11007713543.3582,13917671162.7113,15350078165.7113,17180327371.7266,19400851368.1031,20137183305.7911,21059563684.6186,20843801712.9033,23946181767.915,29831048429.9786,27816080760.866,30699243926.6237,29916086156.5945,28690885214.612,25484992270.6768,25149093615.2349,27660938841.7916,,
Panama,PAN,Exports of goods and services (current US$),NE.EXP.GNFS.CD,245950200,282659200,346803300,380614200,407276600,464078900,518176300,582900100,637577200,701141700,753693500,827859100,894452800,1025310500,1479040900,1680181200,1626595600,1788323200,1915103700,2183808400,3000600900,3253003600,3277786800,2792310500,2752048000,2972609600,3202394800,3233834800,2940126900,3092916000,3699099600,4552713300,5336629500,5626006400,6185029900,6399816900,7036371500,8220258000,7831147900,6896505400,7629852800,7768180900,7489896100,7441313900,8672878000,10561613900,12004967500,15217763500,19644078100,18931148600,20620600000,27135200000,30399600000,29713700000,27635300000,25793700000,24445400000,26320762500,,,
Peru,PER,Exports of goods and services (current US$),NE.EXP.GNFS.CD,519800925.40293,603360550.958955,656247003.604478,664271400.936567,806583272.41791,809681069.966418,951468504.988806,956929459.493378,1038733473.15762,1121418742.89922,1294540906.28424,1147257883.5323,1263534016.37984,1465079293.60207,1956022867.06202,1782670947.07407,1870520130.02482,2262472759.91289,2522009313.492,4310665885.53829,4627898926.96435,4018470281.7902,4101204128.44037,3770109296.32813,3839630804.73031,4326700000,2506550000,2622033333.33333,2331272000,2549118239.06618,4145688961.34448,4190478467.66937,4500645313.49968,4336828766.77895,5732107084.3198,6717350828.9742,7357698732.83625,8418168168.16817,7605311667.91835,7727286157.48264,8676752915.55632,8637724124.16978,9462717116.29758,11167509772.3615,15298201417.7749,20421330421.3304,27068649606.0588,32206455736.6571,35836836528.9313,31948077816.878,41051644189.5862,52392070004.7202,52881407340.0061,49908212739.1835,45392391687.2138,40404471800.0251,43369085360.4338,52160711547.3087,56347593257.4697,,
Philippines,PHL,Exports of goods and services (current US$),NE.EXP.GNFS.CD,798628848.628849,913828362.630851,745668940.975009,907647995.102541,958600561.22449,1121227621.48338,1302822312.14465,1359431149.17043,1283206106.87023,1238269626.91691,1442862704.60585,1515306995.04019,1577874992.50914,2497224812.39732,3448194581.53479,3130423984.87838,3304436649.05985,4137623601.88037,4692769285.07426,5929706137.49729,7649439518.5984,8495892249.07275,7552224824.35597,7087386503.72997,7545617323.50422,7381027876.15613,7863796681.00678,8844109939.37096,10756730363.551,11968744105.591,12192879619.9173,13442351502.6239,15431886330.2303,17049620389.4557,21677013460.927,26948013564.3842,33559012347.5627,40312853104.9483,32322918340.5473,37753916618.486,41622636594.8588,35101031053.5254,38032242859.0253,39568639223.0731,44381431196.344,47554121703.5336,56923378307.8011,64614293674.3202,64298978846.3404,54258203159.8353,69464160333.5868,71794924487.049,77076000265.2218,76162166655.6724,82281140247.1438,83135318327.6633,85680857421.6982,97295183788.186,104845645157.867,,
Palau,PLW,Exports of goods and services (current US$),NE.EXP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64090600,69965400,75073100,63008500,68400900,83974100,91412600,91864900,99626800,85716000,92293000,109502600,128193400,132569500,148907200,163599716.186523,155692600,143219700,133463100,,
Papua New Guinea,PNG,Exports of goods and services (current US$),NE.EXP.GNFS.CD,,39424005.6411021,42336006.0577744,48048006.8750932,55888007.9969033,62045021.8389517,65628849.8152089,76716317.6167544,91499608.0188151,104266995.184231,119274274.834808,153375623.017671,268023952.095808,583013918.477489,687957657.528348,542348736.745647,631558905.146317,737932777.356583,816899703.766399,1043130233.21158,1099418691.31018,955274888.558692,872444143.534191,927520631.503409,1006788226.12953,1020593821.85344,1154004426.60078,1357087784.99835,1581247837.61965,1441546343.73544,1308008919.16514,1600735294.11765,2094857972.21646,2618765433.36059,2945894925.37314,2829802499.6258,3062487177.54173,2426717802.10585,2047871461.17613,2194649625.83694,2330364836.5162,2012832113.32721,1827176463.0192,2454905169.26021,2833996151.10035,,,,,,,,,,,,,,,,
Poland,POL,Exports of goods and services (current US$),NE.EXP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32635463917.5258,35338822743.9635,37168907998.6582,45309604649.8245,40943510372.8164,46802650652.309,51878648721.2682,57137009803.9216,72630428633.8742,87410323709.5363,105949003245.248,130535576179.428,165466599226.851,202086584758.426,163535784109.484,191992836533.678,225087754826.515,222378320282.512,242824463709.422,259435726739.578,236390768006.367,246372882215.684,286020162463.948,325572721986.876,,
Pre-demographic dividend,PRE,Exports of goods and services (current US$),NE.EXP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82716074411.7269,74984405227.0304,84270498379.6106,101544806852.873,120535727731.893,159512938492.78,221717579953.065,247758002068.97,349947264807.164,246965925411.922,333780758998.701,436021126523.384,465262451436.777,406908906272.911,423454754432.292,276744226676.662,241646966215.362,301274009773.42,354320516721.176,,
